คำ,POS,ความหมาย
ยิง,ก.,ยิง แล่น - เชื่อมถึงกัน ตรึงไว้ มักใช้ในการค้ำยันของไม้เครื่องเรือนหรือสิ่งอื่นที่คล้ายคลึงกัน ยกขึ้นหรือดีดขึ้นด้วยคานงัด
ยิ่ง,ว.,เป็นยอด ที่สุด ดียิ่ง ใช้หลังคำพูด เช่น งามยิ่งล้ำเจ้าแว่นเงาใส ถ้าอยู่ข้างหน้าใช้ในเชิงเปรียบเทียบแปลว่า เกิน ล้ำ เพิ่มขึ้น เช่น ยิ่งเมินยิ่งทุกข์ - ยิ่งนานยิ่งลำบาก
ยิ้ง,ก.,ขับ ขับเพลง
ยิ้งซอขับช้อย,ก.,ขับเพลง (ซอ - เพลง ขับเพลง ช้อย - ขับคร่าวเป็นทำนองเสนาะ)
ยิงดาย,น.,สตรีที่ยังไม่มีผัว
ยิ่งล้ำ,ว.,มากยิ่ง
ยิน,ก.,รู้สึก ได้ยิน
ยิน,ก.,ยิน - รับรู้ รู้สึก ชอบ เช่น บ่ยินร้อน - ไม่เดือดร้อน ดู ได้ยิน ฟัง
ยิ้น,ก.,ขับ ขับเพลง
ยินเคริงใจ,ก.,รู้สึกข้องใจ
ยินชื่นสู้,ก.,รู้สึกชื่นใจ พอใจ
ยินดี,น.,คำกล่าวแสดงความขอบใจ
ยินดี,ก.,พอใจ ชอบใจ รู้สึกดีใจ คำกล่าวเพื่อแสดงความขอบคุณ เช่น ยินดีเน่ออ้าย - ขอบคุณนะพี่
ยินดียินบาน,ก.,พอใจ ชอบใจ รู้สึกดีใจ คำกล่าวเพื่อแสดงความขอบคุณ เช่น ยินดีเน่ออ้าย - ขอบคุณนะพี่
ยินดีสีขา,ก.,​ ปลื้มปีติ
ยินเพิงใข,ก.,รู้สึกพึงพอใจ
ยินสู้,ก.,รู้สึกชื่นใจ พอใจ
ยิบ,น.,จำนวนสอง
ยิบๆ,ว.,การเคลื่อนไหวที่ละเอียดยากแก่การมองเห็น อย่างเปลวแดดเต้นยิบๆ
ยิ่ม,ก.,เอานิ้วมือบีบเป็นทำนองแหนบ หยิก จิก เอานิ้วมือคีบไปเล็กน้อย
ยิ้ม,ก.,ยิ้ม ไหลซึม มักใช้กับเลือด
ยิ้มยว้าย,ก.,ยิ้ม ยิ้มแย้ม
ยิ้มยว้าย,ก.,ยิ้มแย้ม ดู เพิ่มเติมที่ ยว้าย
ยิ้มหน้อยยิ้มใหญ่,ก.,กระหยิ่มยิ้มย่อง
ยิ้มหมะยิๆ,ก.,ยิ้มกะลิ้มกะเหลี่ย
ยิ่ว,ก.,​ นิ่ว - ทำหน้าย่นขมวดคิ้วแสดงความโกรธหรือเจ็บปวด มักใช้กับคำอื่นเป็น ยิ่วหน้า หิ่วหน้า ก็ว่า.
ยี,น.,​ ปีขาล - ชื่อปีลำดับที่ ๓ ของรอบนักษัตร
ยี,ก.,ยี - ขยี้ ขยำ
ยี,ว.,หยิก งอ เช่น อี่สมหัวยี - อีสมผมหยิกฟู
ยี่,น.,จำนวนสอง
ยี่,น.,คำเรียกลูกชายคนที่สอง คู่กับ อี่ คือลูกสาวคนที่สอง
