คำ,POS,ความหมาย
น้ำกอกยา,น.,"เครื่องแทรกยา เช่น น้ำเหล้า, น้ำผึ้ง"
น้ำกิน,น.,น้ำรับประทาน = น้ำบริสุทธิ์
น้ำเกลี้ยง,น.,พันธุ์ไม้ยืนต้นชนิดหนึ่งใช้ยางสำหรับลงพื้นหรือทาสิ่งต่าง ๆ = ลงรัก
น้ำแก่ง,น.,"น้ำหลาก, น้ำเชี่ยวไหล"
น้ำขี้สีก,น.,น้ำครำ
นำคัน,น.,"โรคน้ำกัดเท้า, ทำให้ง่ามเท้าเปื่อยเป็นแผลมีอาการคัน"
น้ำคาวปลา,น.,น้ำที่ตกจากมดลูกเมื่อคลอดลูกแล้ว
น้ำคำ,น.,น้ำซับที่ไหลซึมออกจากใต้ดินมีแร่ธาตุเจือปน
น้ำจัณฑ์,น.,เหล้า
น้ำจั่น,น.,น้ำหยั่น = น้ำข้าวหมากใช้เชื้อสำหรับต้มเหล้า
น้ำจั้น,น.,"น้ำที่ไหลซึมจากตลิ่ง, หรือบ่อตื้น ๆ"
น้ำไชยบาน,น.,น้ำสาบาน
น้ำตับ,น.,ลักษณะคล้สยไส้กรอก แต่ทำด้วยตับผสมเนื้อเคล้าเครื่อง ปรุงแล้วบรรจุลงในกระเพาะที่ทำความสะอาดหมักไว้จนได้ที่รับประทานได้
น้ำต้านทาณฑ์บน,น.,ทัณฑ์บน
น้ำตาล,น.,ธาตุอาหารชนิดหนึ่งมีรสหวาน ทำมาจากอ้อย ตาล มะพร้าว
น้ำเต้าปุง,น.,ผลน้ำเต้าที่แก่จัดแล้วตากให้แห้ง ทะลวงเอาไส้ในออกล้างให้สะอาด ใส่น้ำรับประทานได้
น้ำเต้าแล้ง,น.,ไม้พุ่มขนาดเล็กชนิดหนึ่ง ลูกเล็กกลมคล้ายลูกตุ้ม
น้ำเต้าแล้ง,น.,พันธุ์ไม้ชนิดหนึ่งขนาดต้นเล็ก
น้ำแต้ม,น.,"สีย้อมผ้า, สีระบาย"
น้ำท่า,น.,น้ำตามแม่น้ำ ลำธารทั่วไป
