คำ,POS,ความหมาย
เอฺยียบฮอย ๓,ก.,วิธีจับปลาอย่างหนึ่งใช้เท้ากดลงในดินตามหนองบึงหรือริมแม่น้ำแล้วสาดน้ำให้ปลาเข้าไปหลบในรอบเท้าแล้วงมจับปลา
เอฺยี้ยม ๑,ก.,เยี่ยม
เอฺยี้ยม ๒,ก.,"ชะโงก, โผล่ออก, เช่น เอฺยี้ยมหน้าต่าง เรียกหน้าต่างว่า ปล่องเอฺยี้ยม หรือปล่องเอี้ยม ก็ว่า"
เอฺยี้ยม ๓,ว.,"ยอดเยี่ยม, ยิ่ง, เด่น, เลิศ"
เอฺยี้ยมผ่อ,ก.,"มองดู, จ้องดู"
เอฺยี้ยมล่ำ,ก.,เยี่ยมเยียน
เอฺยียว ๑,ก.,"จับ, จับโดยพลการ, เช่น ฮูบท้าวอยื้อเอฺยียวนาง"
เอฺยียว ๒,ว.,"บางที, เดี๋ยว, ประเดี๋ยว"
เอฺยียว ๓,สัน.,"แม้ว่า, ถ้า, ถ้าว่า, ผิว่า"
เอฺยียวว่า,ก.,"คิดว่า, เข้าใจว่า"
เอฺยียวว่า,สัน.,"แม้ว่า, ถ้าว่า, ผิว่า"
เอฺยียวอยา,ก.,"เอียวยา, บำบัดโรค, แก้ไข, ทำให้ดีขึ้น"
เอฺยือน,ก.,ไปมาหาสู่
แอฺยง,ก.,"เกรง, กลัว มักใช้ควบคู่กับ อฺยำ เป็ฯ อฺยำเอฺยง"
แอฺย่ง,ก.,"เกรง, กลัว มักใช้ควบคู่กับ อฺยำ เป็ฯ อฺยำเอฺยง"
แอฺย่ง,ว.,เขย่ง
แอฺย่ง ๑,น.,"ที่นั่งบนหลังช้าง = สัปคับ, กูบ"
แอฺย่ง ๒,ว.,เขย่ง
แอฺย่งแอฺย้,ก.,"เข่ง, ส่วนมากว่า แอฺย่งแอฺย้"
แอฺยะ,ก.,"ลองเชิง, แหย่, ทาบทามสาวโดยขอให้ผู้ใหญ่ไปติดต่อ"
โอฺย,อุ.,คำแสดงความตกใจ หรือประหลาดใจ = โอ้โฮ
โอฺย้,อุ.,คำแสดงความตกใจ หรือประหลาดใจ = โอ้โฮ
โอฺย้,ก.,ขยับตัวจะลุกขึ้นพอก้นเกือบพ้นพื้น เช่น พอ โอฺย้ขึ้นก็ล้มลง
โอฺยก,ว.,"ยาว, สูง, เช่น คนขาโอฺยก"
โอฺยกเอฺยก,ว.,ลักษณะที่สูงเกินควรเมื่อเคลื่อนไหวดูประหนึ่งว่า โยกเยกไปมา เช่น คนนั้นสูงโอฺยกเฮยก เรียกไม้ต่อขาสำหรับเดิยเล่น หรือเดินแข่งขันกันเป็นการละเล่น หรือกีฬาชาวบ้านอย่างหนึ่งว่า ขาโอฺยกเอฺยก หรือขาโถกเถก ก็ว่า
โอฺยง,ว.,ลักษณะสูงเกินควร = โย่ง
โอฺย้ง,ว.,ลักษณะที่สูงเกินควร เมื่อเคลื่อนไหวเห็นเหมือนโยกเยกไปมา เช่น สูงอฺย้ง
โอฺย้ง,ว.,ลักษณะสูงเกินควร = โย่ง
โอฺย้ง ๆ,ว.,"ลักษณะการเดินดุ่ม ๆ ไป, ลักษณะการเดินทื่อ ๆ ไปม่เคารพนบนอบ, เช่น ย่างโอฺย้ง ๆ หัวแทบขี้ดิน ใช้แก่คนหรือสัตว์ร่างใหญ่, ถ้าร่างเล็กใช้ว่า อฺย้อง ๆ เช่น ย่างอฺย้อง ๆ"
โอฺย่งโอฺย้,ว.,อาการยืนโก้งโค้ง เอามือทั้งสองห้อยลงข้างหน้าจนเกือบถึง หรือถึงพื้น
โอฺย้งโอฺยะ ๑,น.,ชื่อแมลงชนิดหนึ่ง
โอฺย่งโอฺยะ ๒,ก.,อาการขยับตัวขึ้น ครึ่งยืนครึ่งนั่ง
โอฺยด,ก.,"ยุ้ยออก, หลุดลุ่ยออก, ห่างออก, คราก, เช่น ผ้าโอฺยด"
โอฺยบ ๆ,ว.,"ลักษณะการเดินก้าวยาว ๆ หรือกระโดดจังหวะช้า ๆ เช่น ย่างโอฺยบ ๆ , กบเต้นโอฺยบ"
โอฺย้ย ๆ,ว.,"ลักษณะการเดินช้า ๆ เช่น ย่างโอฺย้ย ๆ ใช้แก่คน หรือสัตว์ร่างใหญ่, ถ้าร่างเล็กว่า อฺย้อย ๆ"
โอฺย้ว,อุ.,คำแสดงความตกใจ หรือประหลาดใจ = โอ้โฮ
โอฺยะ,ก.,อาการขยับตัวลุกขึ้นจนก้นพ้นพื้นมากเกือบจะยืนได้แล้ว
ไอฺย ๑,น.,ตัวแตน หรือตัวต่อชนิดหนึ่ง
ไอฺย ๒,ว.,อาการวิ่งเร็วสุดฝีเท้า เช่น แล่นไอฺย
