คำ,POS,ความหมาย
ซิง,น.,เครื่องดักสัตว์ชนิดหนึ่ง จำพวกตาข่ายมีคัน
ซิง ๑,น.,เครื่องชั่งน้ำหนักชนิดหนึ่ง = ตาชั่ง
ซิง ๒,น.,ตาข่ายชนิดหนึ่งสำหรับดักสัตว์ เช่น กระต่ายไก่ป่า นกคุ้ม
ซิง ๓,น.,ชื่อหนูตัวเล็ก ๆ ชนิดหนึ่ง หน้าแหลม ตาโปน เรียก หนูซิง
ซิด,ว.,ขวิด (ใช้แก่วัวควาย)
ซิม,ก.,กินทดลองเพื่อให้รู้รส
ซิ่ม,ก.,"กระซิบ, ส่วนมากว่า ซิ่ม หรือ ซ่ำ"
ซิว,น.,"ชื่อปลาน้ำจืด มีเกล็ดตัวเล็กแบน มี ๓ ชนิด ขนาดใหญ่ เรียก ซิวเข้า, ขนาดกลาง เรียก ซิวอ้าว, ขนาดเล็ก เรียก ซิว"
ซี,ก.,"เจาะ, ไซ"
ซี่ ๑,น.,คำเรียกของเล็ก ๆ ยาว ๆ ที่เรียงกัน เช่น ลูกกรง
ซี่ ๒,น.,ยางเหนียวสีดำที่ได้จากวัตถุไฟไหม้
ซีซุกซีเซื่อน,ก.,"ขยับไปขยับมา, ทุรนทุราย"
ซีดลีด,ว.,"ลักษณะใบหน้าที่เคร่งเครียด ไม่ยิ้มแย้มแจ่มใส สำหรับใบหน้าใหญ่เรียก หน้าเก่งจึดลึด, ใบหน้าเล็กเรียก หน้าเค่งจีดลีด"
ซีดลีด,ว.,แตกเนื้อกนุ่มสาว เช่น เป็นสาวซีดลีด
ซี่ลี่,ว.,"เงียบ, มักใช้ต่อท้ายคำอื่น เช่น มิดจี่ลี่ = เงียบกริบ"
ซี่ลี่,ว.,เงียบสนิท เช่น มิดซี่ลี่
ซี่วี่,ว.,ลักษณะรูหรือช่องที่เล็กมาก เช่น ฮูจี่วี่ = รูที่เล็กมาก
ซึง,น.,เครื่องดนตรีชนิดหนึ่งคล้ายพิณ
ซึมงึม,ว.,อาการเศร้าซึม
ซืดลืด,?,ดู จืดลืด
ซืน,น.,"ชิน, ชินตะกั่ว"
ซื้นลื้น,ว.,"ทะลึ่ง, ดื้อด้าน"
ซื่อ,ว.,"ตรง, ไม่คด"
ซื่อลื่อ,ว.,"ตรงทื่อ, เซ่อ"
ซุ ๑,ก.,"กระทุ้งให้ตก หรือหล่น เช่น ซุหมากพร้าว, ซุฮัง มดแดงเอาไข่"
ซุ ๒,ว.,อาการของบั้งไฟที่จุดแล้วไม่ขึ้น เพราะกรงผลักดันไม่พอ
ซุ ๓,ก.,พุ่ง เช่น ขี้ซุ
ซุก,ก.,"ผลัก, ดัน"
ซุง,น.,พิณสี่สาย รูปคล้ายเต่า (ซ. จาก ส. กจฺฉบี)
ซุ่ง,ว.,"ถึงคราว, เมื่อ, เช่น คุ้มซิดี ก็ดีหลาย คุ้มซิฮ้ายก็ฮ้ายเหลือ"
ซุง ๑,น.,เครื่องดนตรีชนิดหนึ่งคล้ายพิณ
ซุ่ง ๑,น.,"แหล่งที่อยู่ของสัตว์ในป่าทึบ เช่น ซุ่งงู, แหล่งที่อยู่ของโจร เช่น ซุ่งโจร"
ซุง ๒,น.,"ท่อนไม้, ขอนไม้"
ซุ่ง ๒,ว.,"ถึงคราว, เมื่อ, เช่น คุ้มซิดี ก็ดีหลาย คุ้มซิฮ้ายก็ฮ้ายเหลือ"
ซุ่ง ๓,ก.,นำสิ่งของที่ขโมยได้ไปซุกซ่อนไว้
ซุ่งดีซุ้งฮ้าย,ว.,บางคราวก็ดี บางคราวก็ร้าย
ซุบ,น.,"ชื่ออาหารพื้นเมืองอีสานปรุงคล้ายลาบ เรียกชื่อตามสิ่งของที่นำมาปรุง เช่น ซุบหน่อไม้, ซุบหมากนี้"
ซุบซิบ,ก.,พูดเบา ๆ ไม่ให้คนอื่นได้ยิน
ซุม,ว.,ลักษณะต้นข้าวที่เริ่มแตกรวง
ซุ้ม,น.,เพิงที่พักชั่วคราว มุงด้วยใบไม้ หรือฟาง
ซุ้มงุ้ม,ว.,เป็นเพิงยื่นงุ้มลงมา
ซุ้มงุ้ม,ว.,"อาการของสิ่งเล็กงองุ้มลง,"
ซุ้มล้าว,น.,เวลาโพล้เพล้หรือจวนสว่าง
ซุ่มฮุ่ม,ว.,ลักษณะต้นไม้ใบหญ้าแตกใบอ่อน
ซุย ๑,น.,มีดชนิดหนึ่งปลายงอนเรียวแหลม
ซุย ๒,ว.,"ร่วน, ไม่แน่น, ไม่เหนียว (ใช้แก่ดิน)"
ซู่,ว.,"ครบ, ทั่วถึง, ถ้วน, ทุก ๆ เช่น ซู่คน ซู่ตน"
ซู ๑,ก.,"ประกอบ, ตอบแต่ง, ซ่อม เช่น ซูแห, ซูเกียน"
ซู ๒,ก.,ขอตกลงเป็นคู่กับสาว โดยที่หนุ่มขอเข้าหลับนอนด้วย
ซูซี,ว.,"เซ้าซ๊้, ดึงดัน"
ซูด ๑,น.,เถาวัลย์ชนิดหนึ่ง เหนียวใช้ผูกมัดสิ่งของได้
ซูด ๒,น.,เครื่องดักปลาชนิดหนึ่ง ถักด้วยเครือซูดหรือหวาย = ชุด
ซูด ๓,ก.,"เลื่อน, ไส เช่น ซูดโต๊ะ"
ซูด ๔,ก.,โฉบจับเหยื่อ เช่น แหลวซูดไก่ = เหยี่ยวโฉบจับไก่
ซูน ๑,ก.,"แตะต้อง, สัมผัส, ชนกัน เช่น ซูนคีง = แตะต้องกาย, จกติบเข้ามือซูนกัน = ล้วงกระติบข้าวมือชนกัน"
ซูน ๒,ก.,เจ็บป่วยด้วยเชื่อว่าถูกผีกระทำ เรียก ผีซูน
ซูบ,น.,"ครั้ง, คราว, ชุด เช่น เฮ็ดเวียกแล้วซูบ = ทำงานเสร็จไปคราวหนึ่ง"
