คำ,POS,ความหมาย
ลายแทง,น.,ข้อความ หรือแผนที่ที่เป็นปริศนา บอกขุมทรัพย์ หรือของมีค่าที่ซุกซ่อนไว้
ลายโปงลาง,น.,"ทำนองโปงลาง เช่น ลายช้างขว้ามภู, ลายนกไส่บินขว้ามทุ่ง, ลายแม่ฮ้างกล่อมลูก"
ลายมัดหมี่,น.,ลายผ้าที่ทอด้วยด้าย หรือไหมที่มัดหมี่ เช่น ลายหมี่ขอ
ลายมือ,น.,รอยเส้นที่ปรากฏฝ่ามือและนิ้วมือ
ลายลักษณ์,น.,"ลายที่เขียน หรือแกะสลักเป็นรูปต่าง ๆ คู่กับอักษร, ส่วนมากมักพูดคู่กันว่า ลายลักษณ์อักษร ซึ่งหมายถึง หนังสือที่ใช้เป็นหลักฐาน"
ลายสอง,น.,"ลายสานที่ยกสองข่มสอง, ชื่อผ้าชนิดหนึ่งที่ทออย่างนั้น"
ลายสองขัดดี,น.,ลายสองที่เป็นรูปข้าวหลามตัด
ลายสองล้มเข้า,น.,ลายสองที่เป็นรูปข้าวหลามตัด
ลายสองล้มออก,น.,ลายสองขัดดีแต่ถ่างออก ตรงข้ามกับลายสองล้มเข้า
ลายสาม,น.,ลายสานที่ยกสามข่มสาม ถ้าขัดดีเป็นลายล้มเข้า เรียกลายสามล้มเข้า ถ้าลายถ่างออก เรียก ลายสามล้อออก
ลายสือ,น.,ลายที่เป็นสื่อให้รู้ความประสงค์ของกัน = หนังสือ
ลายใส่กัน,ก.,คิดเฉลี่ยกัน
ลายหยวก,น.,ลายสลักที่หยวกกล้วย ประดับปราสาทผึ้ง
ล่าว,ว.,อาการล้มระเนระนาด เช่น ต้นไม้ล้มล่าว
