คำ,POS,ความหมาย
อ้อล้อ,ว.,ลักษณะของสิ่งที่เป็นก้อนกลมเล็ก ถ้าขนาดใหญ่ว่า โอ้โล้
อ้อแอ้,ว.,"เสียงเด็กที่เริ่มหัดพูด, เสียงพูดไม่ชัด"
อะ ๑,ก.,"ติดขัด, เข้าออกไม่ได้"
อะ ๒,ว.,"แน่นขนัด, เบียดเสียด"
อะเคื้อ,ว.,งามละไม มักใช้เข้าคู่กับ เอื้อ เป็นเอื้อเคื้อ เช่น นางมะทีผู้ดีเอื้อเคื้อ = พระนางมัทรีเป็นคนงามละไม
อะจึง,น.,ช้าง (ส่วย)
อะญะ,ว.,"ลักษณะของสิ่งของที่วางกองอยู่ไม่เรียบร้อยว่ากองอะยะ, ถ้ากองในลักษณะไม่แน่นว่า กองอุญุอะยะ"
อะแม,ก.,ทำเสียงในคอคล้ายไอ = กระแอม
อะลาง,น.,ต้นนนทรี
อะเหยือง,ก.,สะอิดสะเอียน
อะฮื่นอะฮ่น,ก.,ครั่นเนื้อครั่นตัว
อัก,น.,เครื่องปั่นด้าย ปั่นไหมชนิดหนึ่ง
อัก ๑,น.,เครื่องสำหรับตัดด้าย หรือไหม มีรูปคล้ายระวิง สำหรับหมุนพันด้ายหรือไหมเป็นตอน ๆ ตามชนิดเส้นด้ายที่ต้องการ
อัก ๒,ก.,"ซ่อนไว้, ปกปิดไว้, ไม่บอกความจริง เช่น อักกิน = แอบ"
อักโข (ตัดมาจากอักโขภิณี),ว.,"มาก, หลาย เช่น ""อักโขล้นหญิงชายในโลกเฮานี้"" (อิน.)"
อักษร,น.,ตัวหนังสือ
อักษรศาสตร์,น.,วิชาการหนังสือ ว่าด้วยไวยากรณ์
อั่ง,ว.,"แน่นขนัด, เบียดเสียด"
อั้ง,ว.,"เตี้ย, เล็ก"
อั่ง ๑,ก.,"รวมกันอยู่มาก, ทวนขึ้นไป"
อั่ง ๒,ก.,"คับคั่ง, นูนขึ้น, สูงขึ้น = ท้น"
อังคาร,น.,วันอังคาร
อังคาร,น.,ชื่อดาวพระเคราะห์ที่ ๓ ขี้เถ้า
อังชัญ,น.,ชื่อพรรณไม้ ๒ ชนิด ไม้ต้นและไม้เถา ส่วนมากเรียกเอ็งชัน
อังชุลี,น.,"การประนมมือ, การไหว้"
อั่งทรวง,ก.,"อึดอันใจ, อัดอั้นตันใจ, กลุ้ม"
อั้งบั้ง,ว.,"อัดแน่น, เต็มที่ เช่น อิ่มอั้งบั้ง สำหรับขนาดเล็ก, ถ้าขนาดใหญ่ว่า อุ้งปุ้ง"
อั้งยี่,น.,สามาคมลับของจีน (ป.)
อั้งโล้,น.,เตาไฟของจีนชนิดหนึ่ง ปั้นด้วยดินยกไปยกมาได้ (จ.)
อั่งเอ้า,ว.,"ไม่เป็นสุข, กระวนกระวาย, อึดอัด"
อัชฌาสัย,น.,"นิยสัยใจคอ, ความรู้จักผ่อนปรน"
อัชญา,น.,"อำนาจ, โทษ, พระบรมราชโองการ, พระกระแสรับสั่ง"
อัญขยม,ส.,"ข้า, ข้าพเจ้า (ข.)"
อัญชลี,น.,"การประนมมือ, การไหว้"
อัญชัน,น.,ชื่อพรรณไม้ ๒ ชนิด ไม้ต้นและไม้เถา ส่วนมากเรียกเอ็งชัน
อัญชุลี,น.,"การประนมมือ, การไหว้"
อัญเชิญ,ก.,"เชิญ, เชิญด้วยความเคารพนับถือ (ข.)"
อัญญา,ส.,เป็นคำชื่อเจ้านาย
อัญญา,น.,"อำนาจ, โทษ, พระบรมราชโองการ, พระกระแสรับสั่ง"
อัฐกาล,น.,ยามแปด (ดู ยาม ๑)
อัฐเคราะห์,น.,ดาว ๘ ดวง (ดู เคราะห์)
อัฒจันทร์,น.,"ที่นั่งเป็นขั้น ๆสำหรับดูการแสดงมีลักษณะเป็นรูปครึ่งวงกลม, ชั้นที่ตั้งของขสบ หรือก้าวขึ้นลงทำเป็นขั้น ๆ"
อัณณพ,น.,"ห้วงน้ำ, ทะเล, มหาสมุทร"
อัด,ก.,"ปิด เช่น อัดปักดู, อุด เช่น อัดฮู"
อัดหนุน,ก.,"อุดหนุน, ช่วยเหลือ"
อัดแอ,ว.,"ยัดเยียด, แน่น"
อัตโนมัติ ๑,น.,"ความเห็นส่วนตัว, ความเห็นโดยลำพังตน"
อัตโนมัติ ๒,ว.,"เป็นไปได้ในตัวเอง, ทำหน้าที่ได้ในตัวเอง"
อัตรา,น.,"ระดับที่กำหนดไว้, จำนวนที่จำกัดไว้ตามเกณฑ์ เช่น อัตราภาษี, อัตราความเร็ว"
อัน,น.,"สิ่ง, ชิ้น ลักษณะนามบอกจำนวนของสิ่ง ชิ้น เช่น ไม้อันหนึ่ง, ไม้ ๒ อัน"
อั่น,ก.,"ร้องส่งเสียง เช่น ""ใกล้ฮุ่งเค้าครางอั่นอรชอน"" (ศิลป์.) อ่านหนังสือทำนองยาวชนิดหนึ่ง"
อั้น ๑,ก.,"อัดเอาไว้, กั้น, ไม่ให้หลุดออกมา"
อั้น ๒,ว.,"ติดขัด, นิ่ง"
อันดับ,น.,"ชั้น, ระเบียบ, ลำดับ"
อันตราย,?,ดู อนตราย
อั้นตั้น,ว.,"แน่นอัด, แข็ง, ไม่นิ่ม เช่น แหน้นอั้นตั้น หรือ แข้นอั้นตั้น"
อันว่า,น.,ใช้เป็นคำนำหน้านาม เป็นประธาน หรือใช้ขึ้นต้นข้อความต่าง ๆ
