คำ,POS,ความหมาย
บัวบก,น.,พืชชนิดหนึ่งใบคล้ายใบบัว แต่เล็กกว่ามีหัวใช้ปรุงอาหารและทำยาได้
บัวบาท,น.,"นางสนม, นางบำเรอ"
บัวระบัด,น.,"ปรนนิบัติ, เฝ้ารักษา, ดูแล"
บา,ก.,"บน, บนบานเทพารักษ์ เจ้าป่า เจ้าเขา เพื่อให้ได้สิ่งที่ต้องการ"
บ่า,น.,อวัยวะส่วนที่อยู่บนโคกแขนขวาและซ้าย หรือส่วนที่แบกหามสิ่งของ = บ่า
บา ๑,น.,"หนุ่ม, นายใช้แก่ผู้มีศักดิ์สูง หรือตัวเอกที่มีความสามารถสูง. มักใช้เป็นคำนำหน้าชื่อบุคคลในวรรณคดี เช่น บาคานท้าว, บาบ่าวขูลู, บาเจือง"
บ้า ๑,น.,"พันธุ์ไม้เถาอยู่ในป่า มี ๒ ชนิด คือ ชนิดผลกลม ได้แก่ บ้าบนขาว = กะดังขาว, บ้าบนแดง = กะดังแดง, ชนิดผลแบน ได้แก่ บ้าใหญ่ = สะบ้า, บ้าลาย = สะบ้าธรรมดา แต่เล็กมีลายคล้ายไข่นกกะทา"
บา ๒,ก.,"เว้น, เช่น บามื้อไข้ หรือไข้บา = ไข้วันเว้นวัน"
บ้า ๒,ว.,"สติฟั่นเฟือน, ปราศจากความรู้สึกผิด = ชอบ"
บาก ๑,น.,พันธุ์ไม้ยืนต้นขนาดใหญ่ชนิดหนึ่ง = กะบาก
บาก ๒,ก.,"ฟันไม่ให้เป็นรอยกว้าง, ส่วนมากว่า บัก"
บากบั่น,ก.,"ตั้งอกตั้งใจทำ, มีความพยายาม, พากเพียร"
บาคราญ,น.,"หนุ่ม, นายใช้แก่ผู้มีศักดิ์สูง หรือตัวเอกที่มีความสามารถสูง. มักใช้เป็นคำนำหน้าชื่อบุคคลในวรรณคดี เช่น บาคานท้าว, บาบ่าวขูลู, บาเจือง"
บาง,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บ่าง,น.,สัตว์ ๔ เท้า อาศัยอยู่ตามต้นไม้ใหญ่ในป่าสูง สีข้างมีแผ่นหลังกางออกคล้ายปีกร่อนออกไปได้มี ๒ ชนิด คือ บ่างตอง และบ่างลั้ว แต่บางตอนมีขนาดเล็กกว่า
บ้าง,น.,สิ่งที่มีรูกลวงคล้ายกระบอก เช่น บ้างตา = ขอบตาโดยรอบหรือรอยบั้งตามตัวปลาก่อนทอด หรือปิ้ง
บาง ๑,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บาง ๒,ว.,ไม่หนา
บางผ่อง,ว.,"บ้าง, บางสิ่ง, บางคน"
บางพ่อง,ว.,"บ้าง, บางสิ่ง, บางคน"
บาด ๑,น.,แผล
บาด ๒,ก.,ทำให้เกิดเป็นแผลหรือรอยขีดข่วนอ่างของมีคม
บาด ๓,ว.,"ครั้น, เมื่อ, คราว, ยาม, คู่ เช่น คอขาดบาดตาย = เรื่องที่จะมีโทษถึงตาย, เรื่องอันตรายถึงชีวิต"
บาดนี้,ว.,เดี๋ยวนี้
บาดหมาง,ก.,หมองใจกัน
บาดหู,ก.,ไม่ถูกหู
บาดาล,น.,"ใต้พื้นดิน, นาคพิภพ, หรือเมืองบาดาล เพราะสมัยโบราณ นั้นเห็นว่าฟ้าและใต้ดินเป็นสิ่งลี้ลับ"
