คำ,POS,ความหมาย
ซำ,น.,"แก่งหิน, หินโสโครกใต้น้ำ."
ซำ,ก.,เดาสุ่ม
ซ่ำเซ้ง,น.,"คนเกเร, คนไม่เอาถ่าน, อันธพาล, นักเลงโต."
ซ่ำเซ้ง,น.,"เครื่องเซ่นไหว้เจ้า. (จ., ภ.ก., พ.ง.)."
ซิกั๊ว,น.,แตงโม (ดู แตงจีน).
ซิโก๊ถึ้ง,น.,"ชื่อขนมหวานคล้ายเต้าทึง ประกอบด้วยเครื่องปรุง ๔ ชนิด คือ ถั่วลิสงต้ม ลูกเดือยต้ม มันต้ม และเม็ดบัวต้ม หรือจะมีพุทราด้วยก็ได้. (จ., ภ.ก., พ.ง.)."
ซิด,ก.,วิธีทำหัวเผือกหัวมัน หรือมะพร้าวให้เป็นผงละเอียดเพื่อทำขนม โดยใช้เผือกมัน หรือมะพร้าวครูดลงบนตะปูหรือของแหลมที่ตอกติดไว้กับไม้
ซิ่น,ก.,"ผ้าซิ่น, ผ้านุ่งอย่างหนึ่งของผู้หญิง."
ซิบ,ก.,ซุบซิบ (น.ธ.)
ซิบ,ก.,กระซิบ
ซิบ,ก.,กระซิบ (ดู ซาบ ก. ๒.).
ซิเบ้ง,ก.,"ตาย (ช.พ., ส.ฎ.)"
ซิเร่ง,ว.,"ไม่เสมอ, เอียง (ก.บ.)."
ซิว,น.,"ปลาซิว, ชื่อปลาน้ำจืดขนาดเล็ก ปากเล็กเชิดขึ้น ตาโต เกล็ดโต อาศัยใกล้ผิวน้ำ"
ซิว,น.,ตะคริว
ซิ้ว,ว.,"เก็บ, ซ่อน (จ., ภ.ก.)"
ซิวชัก,น.,ตะคริว
ซิวชัก,น.,ตะคริว (ดู ซิว น. ๒.).
ซี่,ก.,"ตาย (ภ.ก., พ.ง.)."
ซี่,ลัก.,ซี่ เช่น ฟัน ๓ ซี่
"ซีกั้ว (ภ.ก., พ.ง.)",น.,แตงโม
ซี่เซ็กฉ่าย,น.,"ผักดองเค็มกระป๋อง. (จ., ภ.ก., พ.ง.)"
"ซี้ด (ภ.ก., พ.ง.)",ก.,สูด เช่น ซูดหมูก - สูดน้ำมูก
ซี่เต็กฉ่าย,น.,"ผักดองเค็มกระป๋อง. (จ., ภ.ก., พ.ง.)"
ซี่บ้องแซ็ก,ก.,ตาย (ดู ซิเบ้ง).
ซีบ้องแซ็ก (ภ.ก.),ก.,"ตาย (ช.พ., ส.ฎ.)"
ซี่ฟันครกสี,น.,"ต้นครอบจักรวาล, ชื่อไม้พุ่มชนิดหนึ่ง ใบมน ดอกสีเหลือง ผลใช้ทายาได้."
ซีม้องแซ็ก,ก.,ตาย (ดู ซิเบ้ง).
ซีม่องแซ็ก (ส.ข.),ก.,"ตาย (ช.พ., ส.ฎ.)"
ซีละ,น.,ศิลปะการต่อสู้ของชาวไทยมุสลิม อาจใช้มือเปล่าหรือใช้กริช มีดนตรีประกอบ
ซี่เลี่ยว,ว.,ตายแล้ว.
ซี่เลี้ยวเลี่ยว,ว.,"ตายแน่ ๆ , ตายสนิท."
ซึก,ก.,วิธีทำลูกตาลสุกให้น้ำในเนื้อไหลแยกออกเพื่อทำขนม.
ซึกซัก,ว.,มาก เช่น คนมากันซึกซึก - คนมามาก
ซึกซึก,ว.,"อาการที่ของเหลวไหลย้อย, เปียกจนน้ำหยด เช่น น้ำย้อยซก, เหงื่อไหลซก, ผ้าเปียกซก"
ซึกซึก,ว.,มาก เช่น คนมากันซึกซึก - คนมามาก
ซึกซึก,ว.,"อาการที่ของเหลวไหลย้อย, เปียกจนน้ำหยด (ดู ซก ว. ๒.)."
ซึ่ง,น.,"กะพ้อ, ชื่อปาล์มขนาดย่อม มีหลายชนิด บางชนิดมักขึ้นเป็นกออยู่ริมทะเล หรือในน้ำเค็มขึ้นถึง บางชนิดขึ้นตามป่าดอนชุ่มชื้นและแฉะ ใบกลม แตกเป็นแฉกลึก ใบใช้ห่อของ เย็บเป็นร่ม มุงหลังคาชั่วคราว ใบอ่อนใช้มวนบุหรี่ และทำพัด"
ซึ่ง,น.,ลังถึง
ซึ่ง,น.,สลักเพลารถยนต์ (ร.น.).
ซึ่ง,น.,กะพ้อ (ดู พ้อ น.).
ซึ้ง,น.,ลังถึง
ซึ้ง,น.,"น้ำแข็ง (จ., ภ.ก., พ.ง.)."
ซึ้งตู๋,น.,ตู้เย็น
