คำ,POS,ความหมาย
ปลาพะยูน,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพาย ไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มี หางแผ่เป็นแฉก กว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำพวกหญ้าทะเล"
ปลามัก,น.,ชื่อปลาน้ำจืดชนิดหนึ่งคล้ายปลาดุก แต่ตัวโตและยาวกว่า ลำตัวมีลายเป็นจุด ๆ ลีแดงเหลือง (ดู ลำพัน น. ๑.).
ปลาแม็ง,น.,ชื่อปลาน้ำจืดชนิดหนึ่งคล้ายปลาดุก แต่ตัวโตและยาวกว่า ลำตัวมีลายเป็นจุด ๆ ลีแดงเหลือง (ดู ลำพัน น. ๑.).
ปลาย,น.,เรียกสิ่งที่อยู่ตรงข้ามกับโคน เช่น ปลายพร้าว - ส่วนสูงสุดของต้นมะพร้าว.
ปลายเคียง,น.,มีดพกชนิดหนึ่ง
ปลายเคียง,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายเชียง,น.,มีดพกชนิดหนึ่ง
ปลายเชียง,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายเซียง,น.,มีดพกชนิดหนึ่ง
ปลายเซียง,น.,มีดพกชนิดหนึ่ง (ดู เคียง น.).
ปลายตีน,น.,ทิศเหนือ
ปลายตีน,น.,ปลายเท้า.
ปลายตีน,น.,ทิศเหนือ.
ปลายตีน,น.,ทิศทางที่นอนเหยียดเท้าไป.
ปลายหยวก,น.,ผู้ช่วยนายหนังตะลุง.
ปลายอดม่วง,น.,ชื่อปลาชนิดหนึ่ง เมื่อเกิดใหม่ตาอยู่ต่างข้าง แต่ระหว่างเติบโตขึ้น ตาข้างหนึ่งจะเคลื่อนไปอยู่ข้างเดียวกัน พบทั้งในทะเลน้ำกร่อย และน้ำจืด
ปลายู,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
ปลายู,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพาย ไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มี หางแผ่เป็นแฉก กว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำพวกหญ้าทะเล"
ปลายูน,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพายไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มีหาง แผ่เป็นแฉกกว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำ พวกหญ้าทะเล"
ปลายูน,น.,"พะยูน, สัตว์เลี้ยงลูกด้วยนม ลำตัวอ้วนกลม มีขนเฉพาะบริเวณใกล้ปาก รยางค์คู่หน้าเป็นแผ่นคล้ายใบพาย ไม่เห็นเป็นนิ้ว รยางค์คู่หลังไม่มี หางแผ่เป็นแฉก กว้างแบนลง ลำตัวอาจยาวถึง ๓ เมตร สีเทาดำแกมฟ้า อาศัยอยู่ในทะเลชายฝั่ง กินพืชน้ำพวกหญ้าทะเล"
ปลาริ้ว,น.,ปลาที่กรีดเป็นริ้ว หมักเกลือ ตากแห้ง.
ปลาลงอวน,น.,การละเล่นของเด็กชนิดหนึ่ง.
ปลาลำปา,น.,ปลาชนิดหนึ่ง ด้านข้างมีสีแดง คล้ายปลาตะเพียน.
