คำ,POS,ความหมาย
ระไมรอด,น.,ชื่อไม้พุ่ม หรือไม้ยีนต้นขนาดเล็ก วงศ์ Stilaginaceae ใบเดี่ยวเรียงสลับ ดอกเล็กมาก ไม่มีกลีบดอก สีเขียวอ่อน ผลแก่สีแดงคลํ้าถึงดำ รูปไข่เบี้ยว.
ระยำ,ว.,"ยับเยิน, ย่อยยับ, เสียหาย"
ระยำ,ว.,"เลว, เสียหายยับเยิน."
ระยำหมา,ว.,เลวมาก.
ระเย็น,ว.,ขยัน (ดู ราเย็น ว. ๑.).
"ระเย็น (ป.น., ย.ล., น.ธ.)",ว.,ขยัน เช่น แด็กคนนี้ราเย็นจริง (เทียบ ม. rajin)
ระวะ,น.,เครื่องมือชนิดหนึ่ง ลักษณะเป็นตาข่ายสำหรับจับกุ้ง มีคันจับ ๒ ข้างใช้ดันไปในน้ำตื้น
ระวะ,น.,"ช่องน้ำ, ช่องระบายน้ำลงสู่ทะเล"
ระวะ,น.,ชื่อพืชจำพวกกล้วยชนิดหนึ่ง ในจำพวกกล้วยน้ำ (ป.น.).
ระวิง,น.,เครื่องมือดักปลาในโป๊ะหรือเล้า รูปคล้ายสวิง (น.ธ.)
ระวิง,น.,"เครื่องปั่นด้าย, เครื่องสำหรับเอาเข็ดด้าย หรือไหมสวม เพื่อกระจายเส้นด้ายออกจากกัน เมื่อเวลาสาวเส้นด้ายจะได้ ออกเป็นเส้น ๆ ไม่ขาด ไม่ยุ่ง (น.ธ.)"
ระสาย,น.,"สาหร่าย มีหลายชนิด เช่น สายใบ - สาหร่ายใบ, สายหางรอก - สาหร่ายหางกระรอก, สายหางม้า - สาหร่ายหางม้า"
ระสาย,น.,สาหร่ายขนาดใหญ่ (ดู สาย น. ๑.).
ระหะ,ก.,กินอย่างตะกละ เป็นคำพูดประชด
ระหะ,ก.,กินอย่างตะกละ เป็นคำพูดประชด (ดู ทะหะ).
ระหัน,น.,ชื่อไม้ต้นชนิดหนึ่ง ขึ้นตามฝั่งน้ำลำคลอง ใบเป็นมันคล้ายจำปี แต่เรียวและนิ่มกว่า ดอกสีเหลือง ผลกลมเป็นพวงคล้ายมะไฟ เมล็ดเอามาทำเป็นยา แก้โรคคันและหิดได้
ระหัน,น.,ชื่อไม้ต้นชนิดหนึ่ง (ดู หัน น.).
ระเห็ดระเหิน,ว.,"อยู่ไม่เป็นที่, เร่ร่อน (น.ธ.)."
ระแหมด,ว.,"มาก, ยิ่ง เช่น คนเดินหัวระแหมด - คนเดินหัวสลอน (ย.ล., ป.น.)"
ระแหม๊ะ,น.,ขวานถากไม้ (ส.ต.).
ระโหะ,ก.,"พัง, ทลาย (น.ธ.)."
ระอักระเอ,ว.,มากมายก่ายกอง
ระอักระเอ,ว.,มากมายก่ายกอง (ดู กองลุย).
ระอิด,ว.,"ตระหนี่, ถี่ถ้วน"
ระอิด,ว.,"ตระหนี่, ถี่ถ้วน (ดู ละเอียด)."
ระอิด (น.ธ.),ว.,ตระหนี่
ระเอิด,ว.,"ตระหนี่, ถี่ถ้วน (ดู ละเอียด)."
ระเอิด (น.ธ.),ว.,"ตระหนี่, ถี่ถ้วน"
รัก,น.,ชื่อไม้ยืนต้น วงศ์ Anacardiaceae ใบเดี่ยว เรียงเวียนสลับเป็นกลุ่มตามปลายกิ่ง ดอกเล็ก สีชมพูอ่อน ผลค่อนข้างกลมหรือรูปไข่ ยางเป็นพิษ ใช้รองพื้น หรือทาสีต่าง ๆ.
รัก,น.,ชื่อไม้พุ่ม ดอกใช้ร้อยกรอง ยางเป็นพิษ.
รัก,ก.,"มีใจผูกพันด้วยความห่วงใย, มีใจผูกพันด้วยความเสน่หา, มีใจผูกพันฉันชู้สาว."
รักขบ,ก.,"ถูกยางรักแล้วคันเป็นผื่น, ยางรักกัดผิวเนื้อ."
รักขบ,สำ.,การลงโทษเพราะความรัก ลูกที่พ่อแม่รักมาก เมื่อถูกพ่อแม่เฆี่ยนตีจะว่า “ รักขบ ”.
รักเข้าทีศอก เกลียดออกทีวา,สำ.,ความรักเป็นสิ่งที่เกิดได้ยาก และต้องใช้เวลานาน แต่ความเกลียดเป็นสิ่งที่เกิดขึ้นได้ง่ายในเวลาอันรวดเร็ว.
รักตี้,น.,"รักแร้, ส่วนของร่างกายที่อยู่ใต้โคนแขนเหนือสีข้างขึ้นไป (ช.พ.)"
รักแร้แดง,น.,บริเวณใต้ขาหน้าต่อกับหน้าอกของวัวควาย
รักษา,ก.,"เลี้ยงดู, เลี้ยง เช่น รักษาหมู - เลี้ยงหมู."
รักษา,ก.,บำบัดรักษา.
รักอาธรรม์,ก.,"ลำเอียง, ไม่ยุติธรรม เช่น แม่รักอาธรรม์รักน้องคนเดียว - แม่ลำเอียงรักแต่น้องคนเดียว."
รัง,น.,ชื่อไม้ต้นขนาดใหญ่ เนื้อไม้แข็ง ใช้ในการก่อสร้าง.
รั้ง,ก.,"ดึง, หน่วงเหนี่ยงไว้, เหนี่ยว, ชักมา."
รั้ง,ว.,"ที่ถูกทอดทิ้ง, ร้าง เช่น นารั้ง - นาร้าง."
รังกับ,น.,ชื่อปาล์มชนิดหนึ่งขึ้นตามป่า
รังเกียด,น.,ชื่อพืชชนิดหนึ่ง
รังไก่,น.,ชื่อเฟินชนิดหนึ่ง ขึ้นตามป่าร้างทั่วไป.
รังขาว,น.,"ไม้กะลอ, ชื่อไม้ต้นขนาดย่อม มักขึ้นในป่าใส ในที่ชุ่มชื้น."
รังขาว,ก.,ใช้กิ่งไม้ปิดกั้นทางน้ำไหล เพื่อให้น้ำไหลช้าลงหรือเพื่อให้สัตว์น้ำว่ายไปในทิศทางที่ต้องการ (ภ.ก.).
รังไข่,น.,ถุงอัณฑะ.
รังค่าย,น.,ชื่อปาล์มชนิดหนึ่ง คล้ายเตย ลำต้นตรง
รังตัง,น.,"ต้นตำแย, ชื่อไม้ล้มลุก มีขนตามลำต้นและใบ ถูกเข้าคันและเป็นผื่นตามผิวหนัง"
รังตังกวาง,น.,ต้นตำแยชนิดหนึ่ง อยู่ในป่าขนาดใหญ่กว่าต้นตำแยธรรมดา
รังตังไก,น.,ตำแยชนิดหนึ่ง
รังตังช้าง,น.,ชื่อไม้ขนาดกลาง ขอบใบเป็นจัก มีขนเป็นพิษชาวป่ามักปลูกไว้เป็นรั้วบ้าน เพื่อกันขโมย
รังท้อง,น.,หูน้ำหนวก (ดู ช้างท้อง).
รังท้อง (ภ.ก.),น.,"หูน้ำหนวก, หูที่มีน้ำอยู่ในช่องหูซึ่งมีอาการอักเสบ มีกลิ่นเหม็น อาจมีลักษณะใส เป็นมูกข้นหรือเป็นหนอง"
