คำ,POS,ความหมาย
ถูกของ,ก.,ถูกกระทำทางคุณไสย.
ถูกควับ,สำ.,เสียตัว
ถูกคุณ,ก.,ถูกกระทำทางไสยศาสตร์.
ถูกจ้าวที่,ก.,ถูกพระภูมิเจ้าที่ทำอันตราย.
ถูกเฉียง,สำ.,เสียตัว
ถูกชิน,ก.,"ถูกผีชิน, ถูกผีในดิน (ย.ล.)."
ถูกเดียด,ก.,ถูกเสนียด.
ถูกท่า,ว.,"เข้าท่า, เข้าที่ เช่น พูดถูกท่า - พูดเข้าท่า, ทำถูกท่า - ทำเข้าท่า."
ถูกทำ,ก.,ถูกกระทำทางคุณไสย.
ถูกบ,ก.,ไสกบ
ถูกบ,ก.,ไสกบ.
