คำ,POS,ความหมาย
พอง,ว.,พอง - บวมขึ้นมา ฟูขึ้นมา โป่งขึ้นมา โตขึ้น ใหญ่ขึ้น
พ่อง,น.,ชะมวง ชื่อพุ่มไม้ขนาดกลาง ใบเป็นมัน ยอดอ่อนและผลสุกมีรสเปรี้ยว นิยมใช้ใบอ่อนใส่แกงที่ต้องการรสเปรี้ยว เรียกว่า ส้มพ่อง
พ่อง,ว.,ป่องออก ยื่นออกเล็กน้อย
พ้อง,ก.,ให้ท้าย เข้าข้าง ถือเป็นพวกเดียวกัน
พ้องดอา,ก.,ให้ท้าย เข้าข้าง ถือเป็นพวกเดียวกัน
พอจัก,ว.,เกือบจะ
พอจักดี,ว.,เกือบจะ จวนจะ
พ่อเจ้า,น.,กษัตริย์
พ่อเจ้าชีวิต,น.,กษัตริย์ เจ้าหลวง
พ่อเจ้าเหนือหัว,น.,กษัตริย์
พ่อชัก,น.,พ่อสื่อ
พ่อชักแม่สื่อ,น.,พ่อสื่อแม่สื่อ
พ่อชาย,น.,ผู้ชาย
พอเชิง,ว.,มีลวดลาย มีวิธีการพอใช้ได้
พอด,น.,ที่ซึ่งเป็นแอ่งโคลน รูอย่างที่กบหรือปูใช้จำศีล
พอด,ว.,ปากเปียกปากแฉะเรียก ปากเปนพอด
พอไดพอนั้น,น.,ได้เพียงใดก็เอาเพียงนั้น
พอถ้าน,ว.,ถึงขนาด
พ่อเถ้า,น.,พ่อตา พ่อผัว
พ่อเถ้าแม่เถ้า,น.,พ่อตาแม่ยาย พ่อผัวแม่ผัว
พอน,ว.,ขาว เผือก
พ่อนา,น.,ผู้ทำนา
พ่อน้า,น.,พ่อเลี้ยง - ผัวใหม่ของแม่
พ็อบว็อบ,ว.,ลักษณะสิ่งของขนาดเล็กอย่างหูที่กางออกและงอโค้งในตอนปลายเรียก หูบังพ็อบว็อบ ถ้ากางแต่ไม่โค้งเรียก แพ็บแว็บ แพ้แว้ ก็ว่า.
พอเปนน้ำแล้ว,ว.,เป็นที่สิ้นสุด ครบที่ควรจะเป็น
พอไผพอมัน,ว.,ตัวใครตัวมัน
