คำ,POS,ความหมาย
ศัพท์สำเนียง,น.,เสียง เช่น ข้างนอกเสียงเอ็ดอึง อยู่ข้างในฟังไม่ได้ศัพท์สำเนียง.
ศัพท์แสง,น.,คำยากที่ต้องแปล เช่น เขาชอบพูดจาเล่นศัพท์แสง ฟังไม่รู้เรื่อง.
ศัยยา,น.,"ที่นอน, ฟูก, เบาะ."
ศัล,น.,เปลือกไม้.
ศัลกะ,น.,เปลือกไม้.
ศัลกี,น.,ชื่อไม้ต้นชนิด Boswellia serrata Roxb. ex Colebr. ในวงศ์ Burseraceae ยางมีกลิ่นหอม ใช้ทำยาได้.
ศัลย-,น.,ลูกศรหรือของมีปลายแหลมอื่น ๆ.
ศัลยกรรม,น.,การรักษาโรคโดยวิธีผ่าตัด.
ศัลยกรรมตกแต่ง,น.,การผ่าตัดอวัยวะเพื่อรักษาหรือปรับปรุงรูปร่างของอวัยวะให้สวยงามและเหมาะสม โดยอวัยวะนั้น ๆ คงทำหน้าที่ได้ตามปรกติ รวมทั้งเป็นการบูรณะส่วนที่ผิดปรกติให้กลับสู่สภาพปรกติด้วย.
ศัลยแพทย์,น.,แพทย์ทางการผ่าตัด.
ศัลยศาสตร์,น.,วิชาว่าด้วยการรักษาโรคโดยวิธีผ่าตัด.
ศัสดร,น.,"ศัสตรา, ของมีคมเป็นเครื่องฟันแทง."
ศัสตร-,น.,"ศัสตรา, ของมีคมเป็นเครื่องฟันแทง."
ศัสตรกรรม,น.,การผ่าตัดทางแพทย์.
ศัสตรการ,น.,คนทำอาวุธ.
ศัสตรศาสตร์,น.,"วิชาใช้อาวุธ, วิชาทหาร."
ศัสตรา,น.,"ของมีคมเป็นเครื่องฟันแทง, อาวุธต่าง ๆ."
ศัสตราวุธ,น.,"ของมีคมเป็นเครื่องฟันแทง, อาวุธต่าง ๆ."
ศัสยะ,น.,ข้าวกล้า.
ศาก-,น.,ผัก
ศาก-,น.,ต้นสัก.
ศากตะ,น.,ผู้นับถือนิกายศักติ.
ศากภักษ์,น.,คนที่กินแต่ผัก (ไม่กินเนื้อ).
